i,birth,death,dim,cavity,death_nodes
3223,2017,2100,2,Cerebrum;Brain stem;Olfactory cortex,
3224,2017,2100,2,White matter;Internal capsule;Posterior column-medial lemniscus pathway,
3225,2017,2100,2,Frontal bone;Ethmoid bone;Ethmoid sinus,
3226,2017,2100,2,Middle cranial fossa;Carotid canal;Petrous pyramid,
3227,2017,2100,2,Occipital bone;Somite;Sclerotome,
3228,2017,2100,2,Transverse process;Hyaline cartilage;Rib,
3229,2017,2100,2,Cartilage;Skeletal system;Organelle,
3230,2017,2100,2,Viscera;Vulva;Sex organ,
3231,2017,2020,2,Cerebral aqueduct;Oculomotor nerve;Oculomotor nucleus;Superior colliculus;Trochlear nerve;Brain stem;Trochlear nucleus;Mesencephalon;Reticular formation;Tegmentum;Tectum;Inferior colliculus;Brainstem,Midbrain
3232,2017,2100,2,Vertebral column;Somite;Sclerotome,
3233,2017,2100,2,Forebrain;Mesencephalon;Neuroectoderm,
3234,2017,2100,2,Hindbrain;Prosencephalon;Neuroectoderm,
3235,2017,2100,2,Posterior cranial fossa;Tentorium cerebelli;Petrous bone,
3236,2017,2100,2,Posterior cranial fossa;Tentorium cerebelli;Petrous pyramid,
3237,2017,2100,2,Ligamentum arteriosum;Right ventricle;Left pulmonary artery,
3238,2017,2100,2,Ligamentum arteriosum;Right ventricle;Main pulmonary artery,
3239,2017,2100,2,Inferior thyroid vein;Inferior thyroid artery;Thyroid,
3240,2017,2100,2,Iliac region;Hip bone;Ischium,
3241,2018,2100,2,Aorta;Esophagus;Chest,
3242,2018,2100,2,Aorta;Subclavian artery;Parasympathetic,
3243,2018,2100,2,Bone;Scapula;Chest,
3244,2018,2100,2,Cerebellum;Posterior inferior cerebellar artery;Subarachnoid cisternae,
3245,2018,2100,2,Cerebellum;Cerebellar peduncle;Inferior cerebellar peduncle,
3246,2018,2100,2,Vagus nerve;Liver;Parasympathetic,
3247,2018,2100,2,Oculomotor nerve;Extraocular muscles;Oculocephalic reflex,
3248,2018,2100,2,Oculomotor nerve;Extraocular muscles;Vestibuloocular reflexes,
3249,2018,2020,2,Oculomotor nerve;Oculomotor nucleus;Cranial nerve nuclei;Tegmentum;Edinger-westphal nucleus;Brain stem;Periaqueductal gray;Red nucleus,Midbrain
3250,2018,2100,2,Cornea;Aqueous humor;Lens (vision),
3251,2018,2100,2,Tendon;Skeletal system;Cancellous,
3252,2018,2100,2,Tendon;Sesamoid bone;Cancellous,
3253,2018,2100,2,Muscle;Extraocular muscles;Oculocephalic reflex,
3254,2018,2100,2,Muscle;Extraocular muscles;Vestibuloocular reflexes,
3255,2018,2100,2,Muscle;Lumbar;Sciatic nerve,
3256,2018,2100,2,Muscle;Viscus;Muscular system,
3257,2018,2100,2,Muscle;Viscera;Serous membrane,
3258,2018,2100,2,Muscle;Viscera;Muscular system,
3259,2018,2100,2,Maxilla;Branchiomeric musculature;Zygomatic bone,
3260,2018,2100,2,Endocrine system;Hypothalamus;Hypophysis cerebri,
3261,2018,2100,2,Endocrine system;Heart;Cancellous,
3262,2018,2100,2,Endocrine system;Heart;Ductless gland,
3263,2018,2100,2,Spinal cord;Transverse process;Lumbar,
3264,2018,2100,2,Esophagus;Neck;Chest,
3265,2018,2100,2,Esophagus;Vertebrate trachea;Parasympathetic,
3266,2018,2100,2,Liver;Exocrine gland;Ductus,
3267,2018,2100,2,Pharynx;Hyoid bone;Branchiomeric musculature,
3268,2018,2100,2,Fetus;Ligament;Cancellous,
3269,2018,2100,2,Connective tissue;Viscera;Serous membrane,
3270,2018,2100,2,Peritoneum;Digestive system;Serous membrane,
3271,2018,2100,2,Hypothalamus;Hypophysis cerebri;Paraventricular nucleus,
3272,2018,2100,2,Neck;Chest;Torso,
3273,2018,2100,2,Neuron;Nerve;Parasympathetic,
3274,2018,2100,2,Neuron;Parasympathetic;Pineal body,
3275,2018,2100,2,Tooth;Cartilage;Mylohyoid groove,
3276,2018,2100,2,Tooth;Canine tooth;Mylohyoid groove,
3277,2018,2100,2,Blood;Heart;Ductless gland,
3278,2018,2100,2,Thoracic vertebrae;Chest;Thoracic cavity,
3279,2018,2100,2,Nerve;Lumbar;Sciatic nerve,
3280,2018,2100,2,Sphenoid bone;Optic foramen;Levator palpebrae superioris,
3281,2018,2100,2,Sphenoid bone;Optic foramen;Levator palpebrae muscle,
3282,2018,2100,2,Femur;Skeletal system;Cancellous,
3283,2018,2100,2,Femur;Cancellous;Patella,
3284,2018,2100,2,Optic foramen;Ophthalmic artery;Levator palpebrae superioris,
3285,2018,2100,2,Optic foramen;Ophthalmic artery;Levator palpebrae muscle,
3286,2018,2100,2,Anterior pituitary;Pituitary gland;Neurohypophysis,
3287,2018,2100,2,Anterior pituitary;Hypophyseal portal system;Neurohypophysis,
3288,2018,2100,2,Occipital bone;Atlas (anatomy);Cervical spinal nerves,
3289,2018,2100,2,Transverse process;Lumbar;Sacrum,
3290,2018,2100,2,Sacrum;Lumbar vertebrae;Cervical spinal nerves,
3291,2018,2100,2,Cartilage;Vertebrate trachea;Branchiomeric musculature,
3292,2018,2100,2,Cartilage;Bronchus;Zootomy,
3293,2018,2100,2,Cartilage;Cancellous;Vesicle (biology),
3294,2018,2100,2,Heart;Human sternum;Head of rib,
3295,2018,2100,2,Molar (tooth);Mylohyoid muscle;Mylohyoid groove,
3296,2018,2100,2,Pectoral girdle;Chest;Pulmonary,
3297,2018,2100,2,Skeletal system;Stapes;Cancellous,
3298,2018,2100,2,Temporomandibular joint;Lateral pterygoid muscle;Mylohyoid groove,
3299,2018,2100,2,Larynx;Recurrent laryngeal nerve;Branchiomeric musculature,
3300,2018,2100,2,Larynx;Epiglottis;External laryngeal nerve,
3301,2018,2100,2,Vestibule of the ear;Semicircular canal;Bony labyrinth,
3302,2018,2100,2,Viscera;Body cavity;Serous membrane,
3303,2018,2100,2,Vertebral column;Cervical spinal nerves;Sacral vertebrae,
3304,2018,2100,2,Epithelium;Gland;Ductus,
3305,2018,2100,2,Lumbar vertebrae;Cervical spinal nerves;Sacral vertebrae,
3306,2018,2100,2,Diencephalon;Pineal gland;Ductless gland,
3307,2018,2100,2,Bone marrow;Cancellous;Long bone,
3308,2018,2100,2,Periosteum;Medullary cavity;Cancellous,
3309,2018,2100,2,Sesamoid bone;Cancellous;Long bone,
3310,2018,2100,2,Sesamoid bone;Cancellous;Patella,
3311,2018,2100,2,Bony labyrinth;Perilymph;Membranous labyrinth,
3312,2018,2100,2,Brachium restiformis;Cerebellar peduncle;Superior cerebellar peduncle,
3313,2018,2100,2,Cerebellar peduncle;Superior cerebellar peduncle;Primary fissure,
3314,2018,2100,2,Branchiomeric musculature;Glossopharyngeal nerve;Soft palate,
3315,2018,2100,2,Mastication;Lateral pterygoid muscle;Mylohyoid groove,
3316,2018,2100,2,Palatine bone;Vomer;Pterygoid process,
3317,2018,2100,2,Mammary gland;Exocrine gland;Ductus,
3318,2018,2100,2,Digestive system;Mediastinum;Serous membrane,
3319,2018,2100,2,Superior thyroid artery;Thyroid;Thyrohyoid muscle,
3320,2018,2100,2,Thoracic cavity;Serous membrane;Pulmonary,
3321,2018,2100,2,Mylohyoid line;Symphysis;Mylohyoid groove,
3322,2018,2100,2,Inferior alveolar nerve;Dental alveolus;Mylohyoid groove,
3323,2019,2100,2,Medulla oblongata;Tongue;Sublingual salivary gland,
3324,2019,2100,2,Corticospinal tract;Spinal cord;Ventral horn cell,
3325,2019,2100,2,Corticospinal tract;Spinal cord;Visceromotor nuclei,
3326,2019,2100,2,Bone;Articulation (anatomy);Spinous process,
3327,2019,2100,2,Cuneate nucleus;Thalamus;Dorsal funiculus,
3328,2019,2100,2,Cuneate nucleus;Thalamus;Posterior funiculus,
3329,2019,2100,2,Axon;White matter;Ventral horn cell,
3330,2019,2100,2,Axon;White matter;Visceromotor nuclei,
3331,2019,2100,2,Cervical vertebrae;Odontoid process;Spinous process,
3332,2019,2100,2,Spinal nerve;Vertebral column;Spinous process,
3333,2019,2100,2,Brainstem;Posterior cranial fossa;Pachymeninx,
3334,2019,2100,2,Interneuron;Neuron;Ventral horn cell,
3335,2019,2100,2,Interneuron;Neuron;Visceromotor nuclei,
3336,2019,2100,2,Muscle;Lower motor neuron;Ventral horn cell,
3337,2019,2100,2,Muscle;Lower motor neuron;Visceromotor nuclei,
3338,2019,2100,2,Muscle;Myocyte;Ventral horn cell,
3339,2019,2100,2,Muscle;Myocyte;Visceromotor nuclei,
3340,2019,2100,2,Process (anatomy);Articulation (anatomy);Spinous process,
3341,2019,2100,2,Human nose;Ethmoid bone;Turbinate bone,
3342,2019,2100,2,Human nose;Inferior nasal concha;Turbinate bone,
3343,2019,2100,2,Peripheral nervous system;Spinal cord;Ventral horn cell,
3344,2019,2100,2,Peripheral nervous system;Spinal cord;Visceromotor nuclei,
3345,2019,2100,2,Spinal cord;Human skull;Spinous process,
3346,2019,2100,2,Spinal cord;Neural tube;Dorsal funiculus,
3347,2019,2100,2,Spinal cord;Neural tube;Posterior funiculus,
3348,2019,2100,2,Spinal cord;Internal capsule;Dorsal funiculus,
3349,2019,2100,2,Spinal cord;Internal capsule;Posterior funiculus,
3350,2019,2100,2,Spinal cord;Lumbar;Spinous process,
3351,2019,2100,2,Spinal cord;Viscera;Ventral horn cell,
3352,2019,2100,2,Spinal cord;Viscera;Visceromotor nuclei,
3353,2019,2100,2,Parietal lobe;Proprioception;Dorsal funiculus,
3354,2019,2100,2,Parietal lobe;Proprioception;Posterior funiculus,
3355,2019,2100,2,Autonomic nervous system;Viscera;Ventral horn cell,
3356,2019,2100,2,Autonomic nervous system;Viscera;Visceromotor nuclei,
3357,2019,2100,2,Human skull;Ethmoid bone;Facial bone,
3358,2019,2100,2,Superior oblique muscle;Trochlear nerve;Oculomotor,
3359,2019,2100,2,Neuron;Upper motor neuron;Ventral horn cell,
3360,2019,2100,2,Neuron;Upper motor neuron;Visceromotor nuclei,
3361,2019,2100,2,Neuron;Gland;Ventral horn cell,
3362,2019,2100,2,Neuron;Gland;Visceromotor nuclei,
3363,2019,2100,2,Upper motor neuron;Neuromuscular junction;Ventral horn cell,
3364,2019,2100,2,Upper motor neuron;Neuromuscular junction;Visceromotor nuclei,
3365,2019,2100,2,Meninges;Tentorium cerebelli;Pachymeninx,
3366,2019,2100,2,Neuromuscular junction;Myocyte;Ventral horn cell,
3367,2019,2100,2,Neuromuscular junction;Myocyte;Visceromotor nuclei,
3368,2019,2100,2,Respiratory system;Digestive system;Oropharynx,
3369,2019,2100,2,Respiratory system;Digestive system;Laryngopharynx,
3370,2019,2100,2,Homology (biology);Vertebral column;Coronal view,
3371,2019,2100,2,Thoracic vertebrae;Articulation (anatomy);Spinous process,
3372,2019,2100,2,Orbit (anatomy);Ciliary ganglion;Oculomotor,
3373,2019,2100,2,Ulna;Forearm;Olecranon process,
3374,2019,2100,2,Motor cortex;Precentral gyrus;Ventral horn cell,
3375,2019,2100,2,Motor cortex;Precentral gyrus;Visceromotor nuclei,
3376,2019,2100,2,Extraocular muscles;Trochlear nerve;Oculomotor,
3377,2019,2100,2,Extraocular muscles;Oculomotor;Superior rectus,
3378,2019,2100,2,Nerve;Viscera;Ventral horn cell,
3379,2019,2100,2,Nerve;Viscera;Visceromotor nuclei,
3380,2019,2100,2,White matter;Internal capsule;Dorsal funiculus,
3381,2019,2100,2,White matter;Internal capsule;Posterior funiculus,
3382,2019,2100,2,Cribriform plate;Ethmoid bone;Turbinate bone,
3383,2019,2100,2,Cribriform plate;Turbinate;Olfactory epithelium,
3384,2019,2100,2,Cribriform plate;Nasal septum;Turbinate bone,
3385,2019,2100,2,Cribriform plate;Olfactory epithelium;Turbinate bone,
3386,2019,2100,2,Ethmoid bone;Turbinate;Ethmoid sinus,
3387,2019,2100,2,Ethmoid bone;Ethmoid sinus;Turbinate bone,
3388,2019,2100,2,Occipital lobe;Tentorium cerebelli;Pachymeninx,
3389,2019,2100,2,Occipital bone;Spinous process;Somite,
3390,2019,2100,2,Atlas (anatomy);Spinous process;Longus colli muscle,
3391,2019,2100,2,Sacrum;Micturition;Parasympathetic,
3392,2019,2100,2,Sympathetic nervous system;Short ciliary nerves;Superior cervical ganglion,
3393,2019,2100,2,Articulation (anatomy);Sacroiliac joint;Spinous process,
3394,2019,2100,2,Hyaline cartilage;Rib;Spinous process,
3395,2019,2100,2,Facet joint;Lumbar vertebrae;Spinous process,
3396,2019,2100,2,Larynx;Bronchus;Oropharynx,
3397,2019,2100,2,Larynx;Bronchus;Laryngopharynx,
3398,2019,2100,2,Larynx;External laryngeal nerve;Laryngopharynx,
3399,2019,2100,2,Larynx;Infrahyoid;Muscular triangle,
3400,2019,2100,2,Glottis;Epiglottis;True vocal cords,
3401,2019,2100,2,Glottis;Epiglottis;Vocal ligaments,
3402,2019,2100,2,Stapes;Oval window;Internal ear,
3403,2019,2100,2,Hyoid bone;Omohyoid;Muscular triangle,
3404,2019,2100,2,Vertebral column;Chest;Coronal view,
3405,2019,2100,2,Vertebral column;Spinous process;Somite,
3406,2019,2100,2,Vertebral column;Spinous process;Longus colli muscle,
3407,2019,2100,2,Chest;Manubrium;Xiphoid process,
3408,2019,2020,2,Cerebral aqueduct;Oculomotor nerve;Oculomotor nucleus;Superior colliculus;Tegmentum;Oculomotor complex,Midbrain
3409,2019,2100,2,Superior colliculus;Edinger-westphal nucleus;Ganglion cell of the retina,
3410,2019,2100,2,Posterior cranial fossa;Occiput;Fossa (anatomy),
3411,2019,2100,2,Soft palate;Laryngopharynx;Uvula,
3412,2019,2100,2,Tarsus (skeleton);Cancellous;Metatarsus,
3413,2019,2100,2,Cancellous;Long bone;Metatarsus,
3414,2019,2100,2,Superior thyroid artery;External laryngeal nerve;Laryngopharynx,
3415,2019,2100,2,Parasympathetic;Miosis;Pupillary dilatation,
3416,2019,2100,2,Parasympathetic;Iris sphincter muscle;Pupillary dilatation,
3417,2019,2100,2,Cutaneous;Integumentary system;Hair follicle,
3418,2019,2100,2,Cutaneous;Dermis;Hair follicle,
3419,2019,2100,2,Epiglottis;Laryngopharynx;Uvula,
3420,2020,2100,2,Inferior vena cava;Vertebral column;Hemidiaphragm,
3421,2020,2100,2,Cranial nerve nuclei;Nucleus ambiguus;Pyramidal system,
3422,2020,2100,2,Pons;Trigeminal nerve;Deglutition,
3423,2020,2100,2,Pons;Internal capsule;Pyramidal system,
3424,2020,2100,2,Medulla oblongata;Muscle;Pyramidal system,
3425,2020,2100,2,Medulla oblongata;Tongue;Deglutition,
3426,2020,2100,2,Corticospinal tract;Interneuron;Pyramidal system,
3427,2020,2100,2,Corticospinal tract;Extrapyramidal motor system;Pyramidal system,
3428,2020,2100,2,Axon;Brain;Pyramidal system,
3429,2020,2100,2,Axon;White matter;Pyramidal system,
3430,2020,2100,2,Vagus nerve;Autonomic nervous system;Deglutition,
3431,2020,2100,2,Vagus nerve;Heart;Diaphragm (anatomy),
3432,2020,2100,2,Vagus nerve;Heart;Hemidiaphragm,
3433,2020,2100,2,Vagus nerve;Parasympathetic;Deglutition,
3434,2020,2100,2,Vagus nerve;Diaphragm (anatomy);Hepatic,
3435,2020,2100,2,Vagus nerve;Nucleus ambiguus;Pyramidal system,
3436,2020,2100,2,Hypoglossal nerve;Tongue;Deglutition,
3437,2020,2100,2,Hypoglossal nerve;Tongue;Terminal sulcus of tongue,
3438,2020,2100,2,Muscle;Lower motor neuron;Pyramidal system,
3439,2020,2100,2,Brain;Reflex;Neural,
3440,2020,2100,2,Thalamus;Midbrain;Quadrigeminal plate,
3441,2020,2100,2,Primary somatosensory cortex;Posterior column-medial lemniscus pathway;Sensorimotor cortex,
3442,2020,2100,2,Primary somatosensory cortex;Sensorimotor cortex;Dorsal funiculus,
3443,2020,2100,2,Primary somatosensory cortex;Sensorimotor cortex;Posterior funiculus,
3444,2020,2100,2,Autonomic nervous system;Reflex;Innervate,
3445,2020,2100,2,Autonomic nervous system;Reflex;Neural,
3446,2020,2100,2,Lacrimal bone;Inferior concha;Nasolacrimal duct,
3447,2020,2100,2,Esophagus;Pharynx;Deglutition,
3448,2020,2100,2,Esophagus;Vertebrate trachea;Diaphragm (anatomy),
3449,2020,2100,2,Esophagus;Vertebrate trachea;Hemidiaphragm,
3450,2020,2100,2,Tongue;Deglutition;Epiglottis,
3451,2020,2100,2,Liver;Celiac ganglion;Diaphragm (anatomy),
3452,2020,2100,2,Midbrain;Periaqueductal gray;Lateral lemniscus,
3453,2020,2100,2,Midbrain;Metathalamus;Habenula,
3454,2020,2100,2,Midbrain;Superior colliculus;Ganglion cell of the retina,
3455,2020,2100,2,Midbrain;Superior colliculus;Pineal body,
3456,2020,2100,2,Midbrain;Habenula;Habenular nuclei,
3457,2020,2100,2,Midbrain;Neuroectoderm;Pineal body,
3458,2020,2100,2,Reflex;Innervate;Turbinate bone,
3459,2020,2100,2,Lung;Vertebrate trachea;Diaphragm (anatomy),
3460,2020,2100,2,Lung;Vertebrate trachea;Hemidiaphragm,
3461,2020,2100,2,Parenchyma;Lymphatic system;Viscus,
3462,2020,2100,2,Parenchyma;Lymphatic system;Viscera,
3463,2020,2100,2,Parenchyma;Viscus;Stroma (animal tissue),
3464,2020,2100,2,Parenchyma;Viscera;Stroma (animal tissue),
3465,2020,2100,2,Parenchyma;Viscera;Pineal body,
3466,2020,2100,2,Homology (biology);Diaphragm (anatomy);Hepatic,
3467,2020,2100,2,Vertebral artery;Subclavian artery;Left common carotid artery,
3468,2020,2100,2,Vertebral artery;Subclavian artery;Right common carotid artery,
3469,2020,2100,2,Artery;External carotid artery;Left common carotid artery,
3470,2020,2100,2,Artery;External carotid artery;Right common carotid artery,
3471,2020,2100,2,Ansa cervicalis;Internal jugular vein;Omohyoid fascia,
3472,2020,2100,2,Internal jugular vein;Thyroid gland;Left common carotid artery,
3473,2020,2100,2,Internal jugular vein;Thyroid gland;Right common carotid artery,
3474,2020,2100,2,Internal jugular vein;Omohyoid;Left common carotid artery,
3475,2020,2100,2,Internal jugular vein;Omohyoid;Right common carotid artery,
3476,2020,2100,2,Trigeminal nerve;Face;Mylohyoid groove,
3477,2020,2100,2,Trigeminal nerve;Mylohyoid muscle;Terminal sulcus of tongue,
3478,2020,2100,2,Trigeminal nerve;Digastric muscle;Terminal sulcus of tongue,
3479,2020,2100,2,Trigeminal nerve;Lingual nerve;Terminal sulcus of tongue,
3480,2020,2100,2,Subclavian artery;Recurrent laryngeal nerve;Carotid bifurcation,
3481,2020,2100,2,Subclavian artery;Recurrent laryngeal nerve;Left common carotid artery,
3482,2020,2100,2,Subclavian artery;Recurrent laryngeal nerve;Right common carotid artery,
3483,2020,2100,2,Larynx;Superior laryngeal nerve;Deglutition,
3484,2020,2100,2,Larynx;Thyroid gland;Carotid bifurcation,
3485,2020,2100,2,Larynx;Thyroid gland;Internal laryngeal nerve,
3486,2020,2100,2,Larynx;Thyroid gland;Left common carotid artery,
3487,2020,2100,2,Larynx;Thyroid gland;Right common carotid artery,
3488,2020,2100,2,Larynx;Epiglottis;Internal laryngeal nerve,
3489,2020,2100,2,Larynx;Laryngopharynx;Internal laryngeal nerve,
3490,2020,2100,2,Vertebrate trachea;Brachiocephalic vein;Left common carotid artery,
3491,2020,2100,2,Vertebrate trachea;Brachiocephalic vein;Right common carotid artery,
3492,2020,2100,2,Tympanic membrane;Tensor tympani muscle;Tegmen tympani,
3493,2020,2100,2,Viscera;Urinary bladder;Hypogastric artery,
3494,2020,2100,2,Hyoid bone;Mylohyoid muscle;Terminal sulcus of tongue,
3495,2020,2100,2,Hyoid bone;Digastric muscle;Terminal sulcus of tongue,
3496,2020,2100,2,Hyoid bone;Carotid bifurcation;Omohyoid,
3497,2020,2100,2,Hyoid bone;Omohyoid;Left common carotid artery,
3498,2020,2100,2,Hyoid bone;Omohyoid;Right common carotid artery,
3499,2020,2100,2,Hyoid bone;Epiglottis;Terminal sulcus of tongue,
3500,2020,2100,2,Hyoid bone;Muscular triangle;Omohyoid fascia,
3501,2020,2100,2,Hyoid bone;Terminal sulcus of tongue;Thyroglossal duct,
3502,2020,2100,2,Digastric muscle;Occipital artery;Left common carotid artery,
3503,2020,2100,2,Digastric muscle;Occipital artery;Right common carotid artery,
3504,2020,2100,2,External carotid artery;Thyroid gland;Left common carotid artery,
3505,2020,2100,2,External carotid artery;Thyroid gland;Right common carotid artery,
3506,2020,2100,2,External carotid artery;Occipital artery;Left common carotid artery,
3507,2020,2100,2,External carotid artery;Occipital artery;Right common carotid artery,
3508,2020,2100,2,Soft palate;Oral cavity;Pillar of fauces,
3509,2020,2100,2,Soft palate;Palatine tonsils;Waldeyer's ring,
3510,2020,2100,2,Thyroid cartilage;Carotid sinus;Left common carotid artery,
3511,2020,2100,2,Thyroid cartilage;Carotid sinus;Right common carotid artery,
3512,2020,2100,2,Thoracic duct;Mediastinum;Carotid bifurcation,
3513,2020,2100,2,Thoracic duct;Mediastinum;Left common carotid artery,
3514,2020,2100,2,Thoracic duct;Mediastinum;Right common carotid artery,
3515,2020,2100,2,Thyroid gland;Sympathetic trunk;Carotid bifurcation,
3516,2020,2100,2,Thyroid gland;Sympathetic trunk;Left common carotid artery,
3517,2020,2100,2,Thyroid gland;Sympathetic trunk;Right common carotid artery,
3518,2020,2100,2,Thyroid gland;Superior thyroid artery;Internal laryngeal nerve,
3519,2020,2100,2,Thyroid gland;Inferior thyroid artery;Left common carotid artery,
3520,2020,2100,2,Thyroid gland;Inferior thyroid artery;Right common carotid artery,
3521,2020,2100,2,Canine tooth;Incisor;Mylohyoid groove,
3522,2020,2100,2,Mediastinum;Carotid bifurcation;Pleura,
3523,2020,2100,2,Mediastinum;Pleura;Left common carotid artery,
3524,2020,2100,2,Mediastinum;Pleura;Right common carotid artery,
3525,2020,2100,2,Carotid sheath;Inferior thyroid artery;Left common carotid artery,
3526,2020,2100,2,Carotid sheath;Inferior thyroid artery;Right common carotid artery,
3527,2020,2100,2,Superior thyroid artery;Laryngopharynx;Internal laryngeal nerve,
3528,2020,2100,2,Diaphragm (anatomy);Thoracic cavity;Hepatic,
3529,2020,2100,2,Epididymis;Testis;Pampiniform plexus,
3530,2020,2100,2,Scrotum;Genitalia;Pubic hair,
3531,2020,2100,2,Cutaneous;Integumentary system;Hair,
3532,2020,2100,2,Cutaneous;Dermis;Hair,
3533,2020,2100,2,Palatoglossal arch;Oropharynx;Fauces (anatomy),
3534,2020,2100,2,Palatoglossal arch;Oropharynx;Palatine tonsils,
3535,2020,2100,2,Palatoglossal arch;Oropharynx;Pillar of fauces,
3536,2020,2100,2,Oropharynx;Lingual artery;Terminal sulcus of tongue,
3537,2021,2100,2,Aorta;Esophagus;Muscles of the thorax,
